time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2025-01-02,20.8,16.1,27.2,0.0,,80.0,9.9,,1015.3,,Bangalore,KK
2025-01-03,20.5,16.3,27.0,0.0,,77.0,10.1,,1015.6,,Bangalore,KK
2025-01-04,19.5,13.3,26.6,0.0,,90.0,8.7,,1014.6,,Bangalore,KK
2025-01-05,20.1,14.2,26.6,0.0,,97.0,8.2,,1014.9,,Bangalore,KK
2025-01-06,20.5,15.8,27.2,0.0,,104.0,7.6,,1014.5,,Bangalore,KK
2025-01-07,20.9,15.0,26.6,0.0,,78.0,7.1,,1014.0,,Bangalore,KK
2025-01-08,21.1,16.1,28.0,0.0,,74.0,9.3,,1014.0,,Bangalore,KK
2025-01-09,19.8,14.1,25.6,0.0,,92.0,12.0,,1015.1,,Bangalore,KK
2025-01-10,20.6,15.5,26.4,0.0,,102.0,11.6,,1016.1,,Bangalore,KK
2025-01-11,21.3,17.7,26.2,0.0,,94.0,10.6,,1015.8,,Bangalore,KK
2025-01-12,21.6,16.4,28.6,0.0,,86.0,10.4,,1015.6,,Bangalore,KK
2025-01-13,22.0,18.6,27.4,2.0,,76.0,11.0,,1014.1,,Bangalore,KK
2025-01-14,22.0,19.2,26.6,0.2,,91.0,12.2,,1015.2,,Bangalore,KK
2025-01-15,20.6,16.7,24.9,0.0,,85.0,12.4,,1016.4,,Bangalore,KK
2025-01-16,21.4,16.8,26.3,0.0,,92.0,11.9,,1015.9,,Bangalore,KK
2025-01-17,20.7,16.0,26.5,0.0,,85.0,11.2,,1014.9,,Bangalore,KK
2025-01-18,21.1,15.6,26.9,0.0,,83.0,10.9,,1014.1,,Bangalore,KK
2025-01-19,19.8,18.2,27.4,3.0,,59.0,10.8,,1014.6,,Bangalore,KK
2025-01-20,22.0,18.0,27.4,2.0,,58.0,7.9,,1013.8,,Bangalore,KK
2025-01-21,21.1,15.2,28.4,0.0,,63.0,8.1,,1013.2,,Bangalore,KK
2025-01-22,21.4,14.9,28.2,0.0,,83.0,8.5,,1012.9,,Bangalore,KK
2025-01-23,22.5,16.6,29.4,0.0,,93.0,9.5,,1013.0,,Bangalore,KK
2025-01-24,21.2,16.3,27.6,0.0,,97.0,8.8,,1013.0,,Bangalore,KK
2025-01-25,21.2,14.3,29.2,0.0,,84.0,9.2,,1013.6,,Bangalore,KK
2025-01-26,21.7,15.1,28.6,0.0,,92.0,13.5,,1013.4,,Bangalore,KK
2025-01-27,21.0,13.8,28.0,0.0,,88.0,10.1,,1012.9,,Bangalore,KK
2025-01-28,21.0,14.9,27.7,0.0,,98.0,10.1,,1013.4,,Bangalore,KK
2025-01-29,21.4,14.6,29.0,0.0,,88.0,12.5,,1014.5,,Bangalore,KK
2025-01-30,22.4,15.4,30.1,0.0,,109.0,8.4,,1013.2,,Bangalore,KK
2025-01-31,24.0,18.3,30.4,0.0,,110.0,9.9,,1012.4,,Bangalore,KK
2025-02-01,23.9,19.0,30.1,0.0,,95.0,10.9,,1013.3,,Bangalore,KK
2025-02-02,23.3,17.1,30.5,0.0,,89.0,10.1,,1013.7,,Bangalore,KK
2025-02-03,23.2,16.1,30.2,0.0,,100.0,10.6,,1013.8,,Bangalore,KK
2025-02-04,23.5,16.4,30.3,0.0,,95.0,11.5,,1014.0,,Bangalore,KK
2025-02-05,23.6,17.7,30.1,0.0,,97.0,13.0,,1013.3,,Bangalore,KK
2025-02-06,23.1,17.0,29.5,0.0,,98.0,12.9,,1013.1,,Bangalore,KK
2025-02-07,23.1,16.5,29.8,0.0,,99.0,12.1,,1014.5,,Bangalore,KK
2025-02-08,23.3,17.0,29.4,0.0,,97.0,12.9,,1014.4,,Bangalore,KK
2025-02-09,23.3,17.7,29.4,0.0,,97.0,12.9,,1014.0,,Bangalore,KK
2025-02-10,22.5,16.4,28.6,0.0,,94.0,11.5,,1015.2,,Bangalore,KK
2025-02-11,22.8,15.9,30.1,0.0,,93.0,10.2,,1015.3,,Bangalore,KK
2025-02-12,23.8,15.5,31.3,0.0,,87.0,11.2,,1014.7,,Bangalore,KK
2025-02-13,24.5,17.1,31.5,0.0,,91.0,11.1,,1014.2,,Bangalore,KK
2025-02-14,25.0,18.1,31.7,0.0,,100.0,9.7,,1013.8,,Bangalore,KK
2025-02-15,25.0,18.8,31.0,0.0,,91.0,9.8,,1013.0,,Bangalore,KK
2025-02-16,24.7,18.3,31.3,0.0,,96.0,10.9,,1013.6,,Bangalore,KK
2025-02-17,24.3,17.8,31.4,0.0,,99.0,11.8,,1014.9,,Bangalore,KK
2025-02-18,24.5,17.9,31.3,0.0,,106.0,11.0,,1014.8,,Bangalore,KK
2025-01-01,23.4,17.0,30.0,0.0,,29.0,4.6,,1016.3,,Hyderabad,AP
2025-01-02,21.4,14.0,29.2,0.0,,27.0,4.6,,1016.4,,Hyderabad,AP
2025-01-03,21.3,13.0,30.0,0.0,,,4.5,,1016.6,,Hyderabad,AP
2025-01-04,21.7,12.0,30.0,0.0,,61.0,5.6,,1015.3,,Hyderabad,AP
2025-01-05,22.2,14.0,29.0,0.0,,87.0,3.8,,1014.8,,Hyderabad,AP
2025-01-06,22.5,14.0,29.0,0.0,,142.0,4.6,,1014.5,,Hyderabad,AP
2025-01-07,22.4,14.0,29.6,0.0,,46.0,4.2,,1014.5,,Hyderabad,AP
2025-01-08,21.5,14.0,28.0,0.0,,,4.9,,1015.1,,Hyderabad,AP
2025-01-09,20.6,13.0,26.2,0.0,,82.0,5.2,,1016.1,,Hyderabad,AP
2025-01-10,21.9,17.7,27.0,0.0,,98.0,6.9,,1017.3,,Hyderabad,AP
2025-01-11,22.3,18.9,27.0,0.0,,111.0,7.2,,1016.7,,Hyderabad,AP
2025-01-12,22.3,18.0,27.0,0.0,,106.0,6.9,,1016.3,,Hyderabad,AP
2025-01-13,22.4,17.0,27.0,0.0,,114.0,6.2,,1015.3,,Hyderabad,AP
2025-01-14,22.7,17.0,27.6,0.0,,105.0,6.4,,1016.3,,Hyderabad,AP
2025-01-15,22.8,19.0,27.0,0.0,,123.0,6.4,,1017.2,,Hyderabad,AP
2025-01-16,23.1,19.5,28.0,0.0,,105.0,6.5,,1017.0,,Hyderabad,AP
2025-01-17,23.0,18.0,28.0,0.0,,99.0,6.6,,1016.1,,Hyderabad,AP
2025-01-18,22.5,18.8,27.4,0.0,,101.0,6.4,,1015.6,,Hyderabad,AP
2025-01-19,22.8,14.0,30.0,0.0,,58.0,4.4,,1015.7,,Hyderabad,AP
2025-01-20,22.7,14.0,31.4,0.0,,23.0,3.7,,1014.4,,Hyderabad,AP
2025-01-21,22.9,12.0,33.0,0.0,,82.0,4.3,,1013.6,,Hyderabad,AP
2025-01-22,23.0,13.0,31.2,0.0,,105.0,4.7,,1013.3,,Hyderabad,AP
2025-01-23,23.6,18.8,30.0,0.0,,103.0,6.8,,1013.6,,Hyderabad,AP
2025-01-24,23.6,18.0,30.4,0.0,,107.0,6.2,,1013.2,,Hyderabad,AP
2025-01-25,23.8,15.0,31.8,0.0,,113.0,4.9,,1014.0,,Hyderabad,AP
2025-01-26,23.9,14.0,31.0,0.0,,113.0,4.8,,1014.6,,Hyderabad,AP
2025-01-27,24.5,17.5,32.0,0.0,,79.0,4.6,,1013.3,,Hyderabad,AP
2025-01-28,24.4,15.0,31.0,0.0,,111.0,5.2,,1013.5,,Hyderabad,AP
2025-01-29,24.2,19.4,30.4,0.0,,122.0,5.6,,1014.9,,Hyderabad,AP
2025-01-30,24.9,19.0,31.0,0.0,,141.0,5.7,,1013.9,,Hyderabad,AP
2025-01-31,25.3,16.0,33.0,0.0,,114.0,4.6,,1013.3,,Hyderabad,AP
2025-02-01,25.9,17.0,33.0,0.0,,133.0,5.9,,1013.2,,Hyderabad,AP
2025-02-02,25.9,20.1,32.0,0.0,,115.0,6.1,,1014.4,,Hyderabad,AP
2025-02-03,25.8,17.0,33.0,0.0,,135.0,5.5,,1014.9,,Hyderabad,AP
2025-02-04,25.9,16.0,33.0,0.0,,126.0,5.7,,1015.1,,Hyderabad,AP
2025-02-05,27.1,17.0,34.0,0.0,,134.0,6.4,,1013.8,,Hyderabad,AP
2025-02-06,26.8,18.0,33.0,0.0,,132.0,7.3,,1013.9,,Hyderabad,AP
2025-02-07,26.5,18.0,32.0,0.0,,106.0,5.0,,1014.9,,Hyderabad,AP
2025-02-08,26.4,18.0,32.0,0.0,,93.0,5.1,,1014.6,,Hyderabad,AP
2025-02-09,26.3,19.0,33.0,0.0,,114.0,6.5,,1014.6,,Hyderabad,AP
2025-02-10,26.3,19.0,32.0,0.0,,133.0,6.2,,1015.1,,Hyderabad,AP
2025-02-11,26.9,21.4,33.0,0.0,,141.0,5.9,,1015.2,,Hyderabad,AP
2025-02-12,27.6,19.0,34.0,0.0,,163.0,5.2,,1015.2,,Hyderabad,AP
2025-02-13,27.0,20.8,34.0,0.0,,289.0,4.6,,1014.4,,Hyderabad,AP
2025-02-14,25.8,19.0,32.0,0.0,,351.0,4.1,,1015.1,,Hyderabad,AP
2025-02-15,25.9,17.0,33.0,0.0,,3.0,4.9,,1013.7,,Hyderabad,AP
2025-02-16,26.1,15.0,35.0,0.0,,106.0,3.8,,1014.2,,Hyderabad,AP
2025-02-17,26.8,17.0,34.0,0.0,,123.0,4.7,,1014.7,,Hyderabad,AP
2025-02-18,27.3,19.0,33.8,0.0,,153.0,2.2,,1012.2,,Hyderabad,AP
2025-01-01,20.9,16.0,27.0,0.0,,27.0,10.5,,1015.7,,Ahmedabad,GJ
2025-01-02,21.5,15.0,29.0,0.0,,33.0,9.8,,1015.4,,Ahmedabad,GJ
2025-01-03,21.6,16.0,30.6,0.0,,21.0,5.1,,1014.8,,Ahmedabad,GJ
2025-01-04,22.0,15.0,30.4,0.0,,1.0,4.5,,1013.4,,Ahmedabad,GJ
2025-01-05,21.5,16.6,28.4,0.0,,315.0,5.8,,1012.9,,Ahmedabad,GJ
2025-01-06,19.7,13.0,27.0,0.0,,337.0,7.8,,1014.7,,Ahmedabad,GJ
2025-01-07,18.6,14.0,24.6,0.0,,17.0,11.5,,1016.7,,Ahmedabad,GJ
2025-01-08,18.1,13.0,25.4,0.0,,40.0,10.5,,1015.2,,Ahmedabad,GJ
2025-01-09,19.6,12.0,27.0,0.0,,37.0,10.4,,1014.5,,Ahmedabad,GJ
2025-01-10,21.3,15.0,28.6,0.0,,35.0,7.8,,1014.5,,Ahmedabad,GJ
2025-01-11,22.0,17.0,29.0,0.0,,321.0,4.9,,1014.0,,Ahmedabad,GJ
2025-01-12,20.3,15.0,26.4,0.0,,12.0,9.7,,1016.7,,Ahmedabad,GJ
2025-01-13,17.7,13.0,23.2,0.0,,28.0,14.9,,1016.9,,Ahmedabad,GJ
2025-01-14,18.2,13.0,25.0,0.0,,19.0,14.3,,1015.5,,Ahmedabad,GJ
2025-01-15,20.1,16.0,25.8,0.3,,3.0,9.8,,1014.9,,Ahmedabad,GJ
2025-01-16,20.2,13.0,27.4,0.0,,358.0,10.4,,1017.2,,Ahmedabad,GJ
2025-01-17,18.1,13.0,23.2,0.0,,36.0,15.7,,1016.5,,Ahmedabad,GJ
2025-01-18,21.5,16.0,28.0,0.0,,50.0,11.2,,1014.0,,Ahmedabad,GJ
2025-01-19,23.3,18.0,31.2,0.0,,29.0,5.4,,1014.1,,Ahmedabad,GJ
2025-01-20,23.1,17.0,31.0,0.0,,5.0,5.2,,1013.4,,Ahmedabad,GJ
2025-01-21,23.0,17.0,30.2,0.0,,5.0,5.1,,1012.3,,Ahmedabad,GJ
2025-01-22,22.2,16.4,29.8,0.0,,328.0,5.0,,1012.1,,Ahmedabad,GJ
2025-01-23,21.6,15.8,28.4,0.0,,342.0,6.4,,1012.9,,Ahmedabad,GJ
2025-01-24,21.2,16.0,27.2,0.0,,24.0,13.7,,1013.7,,Ahmedabad,GJ
2025-01-25,21.1,15.0,27.0,0.0,,13.0,15.3,,1013.5,,Ahmedabad,GJ
2025-01-26,21.7,16.0,29.0,0.0,,14.0,11.3,,1012.5,,Ahmedabad,GJ
2025-01-27,21.8,14.0,29.0,0.0,,10.0,8.3,,1011.2,,Ahmedabad,GJ
2025-01-28,23.4,18.0,30.0,0.0,,28.0,7.9,,1010.5,,Ahmedabad,GJ
2025-01-29,23.1,17.9,30.0,0.0,,329.0,5.0,,1011.8,,Ahmedabad,GJ
2025-01-30,22.4,17.0,30.0,0.0,,281.0,7.0,,1011.0,,Ahmedabad,GJ
2025-01-31,22.4,15.0,28.0,0.0,,245.0,7.9,,1010.2,,Ahmedabad,GJ
2025-02-01,20.8,16.0,26.0,0.0,,281.0,9.2,,1012.3,,Ahmedabad,GJ
2025-02-02,20.9,14.0,27.0,0.0,,2.0,5.2,,1012.9,,Ahmedabad,GJ
2025-02-03,22.3,18.0,28.0,0.0,,334.0,6.0,,1011.9,,Ahmedabad,GJ
2025-02-04,21.8,17.0,27.0,0.0,,298.0,8.2,,1013.6,,Ahmedabad,GJ
2025-02-05,20.0,13.0,27.0,0.0,,8.0,9.7,,1014.2,,Ahmedabad,GJ
2025-02-06,20.8,15.0,28.0,0.0,,23.0,17.6,,1014.6,,Ahmedabad,GJ
2025-02-07,21.5,15.0,27.0,0.0,,27.0,17.3,,1015.0,,Ahmedabad,GJ
2025-02-08,22.3,16.0,30.0,0.0,,27.0,11.9,,1013.3,,Ahmedabad,GJ
2025-02-09,23.3,17.0,32.0,0.0,,351.0,6.4,,1012.2,,Ahmedabad,GJ
2025-02-10,23.1,15.0,31.0,0.0,,337.0,5.3,,1012.8,,Ahmedabad,GJ
2025-02-11,21.9,15.0,28.0,0.0,,282.0,7.3,,1013.5,,Ahmedabad,GJ
2025-02-12,23.7,17.0,30.0,0.0,,319.0,6.5,,1014.5,,Ahmedabad,GJ
2025-02-13,24.1,18.0,31.0,0.0,,11.0,7.9,,1014.8,,Ahmedabad,GJ
2025-02-14,24.6,17.0,33.0,0.0,,305.0,4.6,,1013.4,,Ahmedabad,GJ
2025-02-15,24.9,18.0,32.0,0.0,,227.0,7.1,,1011.3,,Ahmedabad,GJ
2025-02-16,25.4,20.0,31.0,0.0,,220.0,7.9,,1011.3,,Ahmedabad,GJ
2025-02-17,25.6,19.0,32.0,0.0,,269.0,6.0,,1012.7,,Ahmedabad,GJ
2025-02-18,26.1,21.8,32.8,0.0,,294.0,4.7,,1013.0,,Ahmedabad,GJ
2025-01-01,22.3,16.0,29.3,0.0,,63.0,6.5,,1015.2,,Pune,MH
2025-01-02,22.1,14.8,30.8,0.0,,57.0,6.6,,1015.2,,Pune,MH
2025-01-03,21.2,12.8,29.4,0.0,,67.0,7.6,,1015.4,,Pune,MH
2025-01-04,20.9,11.2,29.8,0.0,,64.0,6.3,,1014.0,,Pune,MH
2025-01-05,21.0,12.2,30.2,0.0,,319.0,3.2,,1013.4,,Pune,MH
2025-01-06,21.4,15.0,30.6,0.0,,294.0,4.4,,1013.0,,Pune,MH
2025-01-07,20.8,13.4,28.7,0.0,,44.0,5.5,,1013.8,,Pune,MH
2025-01-08,20.6,14.0,28.4,0.0,,64.0,6.6,,1013.9,,Pune,MH
2025-01-09,20.3,12.6,28.0,0.0,,70.0,7.9,,1014.3,,Pune,MH
2025-01-10,20.4,12.2,28.3,0.0,,348.0,4.7,,1015.3,,Pune,MH
2025-01-11,21.2,14.8,29.4,0.0,,292.0,4.8,,1014.7,,Pune,MH
2025-01-12,21.8,15.6,29.2,0.0,,311.0,4.0,,1014.4,,Pune,MH
2025-01-13,22.6,17.1,29.7,0.0,,73.0,7.0,,1013.7,,Pune,MH
2025-01-14,23.0,16.4,30.1,0.0,,65.0,6.3,,1013.8,,Pune,MH
2025-01-15,23.3,17.0,30.2,0.0,,140.0,7.0,,1014.6,,Pune,MH
2025-01-16,23.4,17.2,30.6,0.0,,6.0,4.5,,1014.6,,Pune,MH
2025-01-17,22.7,16.4,29.3,0.0,,66.0,7.8,,1014.2,,Pune,MH
2025-01-18,21.9,14.4,28.6,0.0,,82.0,8.8,,1014.0,,Pune,MH
2025-01-19,21.9,13.4,30.0,0.0,,59.0,6.7,,1014.5,,Pune,MH
2025-01-20,22.1,13.8,30.3,0.0,,43.0,5.8,,1013.8,,Pune,MH
2025-01-21,22.4,13.8,31.0,0.0,,1.0,3.9,,1012.4,,Pune,MH
2025-01-22,22.9,14.8,31.6,0.0,,352.0,3.8,,1012.0,,Pune,MH
2025-01-23,23.1,14.8,31.8,0.0,,46.0,3.8,,1011.7,,Pune,MH
2025-01-24,23.7,15.2,32.2,0.0,,36.0,4.4,,1011.3,,Pune,MH
2025-01-25,24.4,16.6,33.4,0.0,,38.0,4.1,,1012.2,,Pune,MH
2025-01-26,24.6,17.0,32.6,0.0,,63.0,7.3,,1012.5,,Pune,MH
2025-01-27,24.7,17.5,32.7,0.0,,269.0,5.2,,1011.5,,Pune,MH
2025-01-28,24.8,18.1,33.2,0.0,,251.0,5.7,,1011.4,,Pune,MH
2025-01-29,25.0,18.3,33.5,0.0,,268.0,5.6,,1012.9,,Pune,MH
2025-01-30,24.9,18.9,33.1,0.0,,227.0,6.8,,1012.0,,Pune,MH
2025-01-31,24.2,17.8,32.6,0.0,,251.0,6.9,,1011.3,,Pune,MH
2025-02-01,23.7,16.5,32.9,0.0,,255.0,6.9,,1012.2,,Pune,MH
2025-02-02,24.4,17.5,32.7,0.0,,331.0,6.2,,1012.6,,Pune,MH
